"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
"Hospital, Xinyang first people's Hospital, Xinyang Hospital of traditional Chinese Medicine, Xuanen",,,,,,,,,,
County People's,"Hospital, Xinhua","Hospital,",,"Yili Prefecture,",,Yongzhou,Central,"Hospital,",,Yuyao
"people's Hospital, Changchun infectious disease diagnosis and treatment center, Changsha eighth",,,,,,,,,,
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
"people's Hospital, Deqing people's Hospital, Dezhou Second People's Hospital, Dezhou people's"
"Hospital, Dezhou Qingyun people's Hospital, Dingyuan County General Hospital, Dongfang people's"
"Hospital, Dongguan Ninth People's Hospital, Dongguan Nancheng hospital, Dongyang people's"
"Hospital, Enshi Central Hospital, Erlianhot hospital, Fangchenggang first people's Hospital,"
"Nanzhuang hospital, Chancheng District, Foshan City, Foshan Nanhai District Third People's"
"Hospital, Lishui hospital, Nanhai District, Foshan City, The First Affiliated Hospital of Fujian"
"Medical University, Zhangzhou Hospital Affiliated to Fujian Medical University, Fuzhou Changle"
"district hospital, Fuzhou Anle County Hospital, Fuzhou Fifth People's Hospital, Fuzhou Dongxiang"
"District People's Hospital, Fuyang District First People's Hospital, Ganzhou Longnan County"
"People's Hospital, Gaolan County People's Hospital, Gongcheng Yao Autonomous County People's"
"Hospital, Gushi people's Hospital, Guang'an people's Hospital, Guangdong Hospital of traditional"
"Chinese Medicine, Guangzhou Eighth People's Hospital, Guangzhou 12th people's Hospital,"
"Shenzhen Hospital of Guangzhou University of traditional Chinese Medicine, People's Hospital of"
"Guiding County, Hanjiang Hospital of Sinopharm, Harbin Acheng District People's Hospital,"
"Nangang District People's Hospital of Harbin, The First Affiliated Hospital of Harbin Medical"
"University, Haikou People's Hospital, Hainan West Central Hospital, Handan Sixth Hospital, Handan"
"Central Hospital, Hanshan people's Hospital, Hangzhou Dingqiao hospital, The third people's"
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
